recall,precision
1.0,0.001426316490120381
1.0,0.0014263436156859762
1.0,0.0014263707422833343
1.0,0.0014263978699125142
1.0,0.001426424998573575
1.0,0.0014264521282665755
1.0,0.0014264792589915743
1.0,0.0014265063907486306
1.0,0.0014265335235378032
1.0,0.001426560657359151
1.0,0.0014265877922127327
1.0,0.0014266149280986076
1.0,0.0014266420650168345
1.0,0.001426669202967472
1.0,0.0014266963419505793
1.0,0.0014267234819662152
1.0,0.0014267506230144387
1.0,0.0014267777650953087
1.0,0.0014268049082088842
1.0,0.0014268320523552242
1.0,0.0014268591975343872
1.0,0.0014268863437464328
1.0,0.0014269134909914195
1.0,0.0014269406392694063
1.0,0.0014269677885804524
1.0,0.0014269949389246167
1.0,0.001427022090301958
1.0,0.0014270492427125353
1.0,0.0014270763961564076
1.0,0.001427103550633634
1.0,0.0014271307061442735
1.0,0.0014271578626883848
1.0,0.0014271850202660272
1.0,0.0014272121788772598
1.0,0.0014272393385221412
1.0,0.0014272664992007308
1.0,0.0014272936609130873
1.0,0.00142732082365927
1.0,0.0014273479874393378
1.0,0.0014273751522533495
1.0,0.0014274023181013646
1.0,0.0014274294849834419
1.0,0.0014274566528996403
1.0,0.001427483821850019
1.0,0.001427510991834637
1.0,0.0014275381628535537
1.0,0.0014275653349068275
1.0,0.001427592507994518
1.0,0.001427619682116684
1.0,0.001427646857273385
1.0,0.0014276740334646792
1.0,0.0014277012106906266
1.0,0.001427728388951286
1.0,0.0014277555682467161
1.0,0.0014277827485769765
1.0,0.001427809929942126
1.0,0.001427837112342224
1.0,0.0014278642957773293
1.0,0.0014278914802475012
1.0,0.0014279186657527986
1.0,0.001427945852293281
1.0,0.0014279730398690073
1.0,0.0014280002284800366
1.0,0.0014280274181264281
1.0,0.0014280546088082408
1.0,0.0014280818005255342
1.0,0.001428108993278367
1.0,0.0014281361870667987
1.0,0.0014281633818908884
1.0,0.0014281905777506951
1.0,0.001428217774646278
1.0,0.0014282449725776965
1.0,0.0014282721715450097
1.0,0.0014282993715482766
1.0,0.0014283265725875565
1.0,0.0014283537746629085
1.0,0.001428380977774392
1.0,0.001428408181922066
1.0,0.0014284353871059899
1.0,0.0014284625933262227
1.0,0.0014284898005828238
1.0,0.0014285170088758523
1.0,0.0014285442182053675
1.0,0.0014285714285714286
1.0,0.0014285986399740947
1.0,0.0014286258524134252
1.0,0.0014286530658894794
1.0,0.0014286802804023163
1.0,0.0014287074959519954
1.0,0.0014287347125385757
1.0,0.0014287619301621168
1.0,0.0014287891488226777
1.0,0.0014288163685203178
1.0,0.0014288435892550963
1.0,0.0014288708110270724
1.0,0.0014288980338363053
1.0,0.0014289252576828548
1.0,0.0014289524825667798
1.0,0.0014289797084881394
1.0,0.0014290069354469933
1.0,0.0014290341634434008
1.0,0.001429061392477421
1.0,0.001429088622549113
1.0,0.0014291158536585366
1.0,0.0014291430858057509
1.0,0.001429170318990815
1.0,0.001429197553213789
1.0,0.0014292247884747312
1.0,0.0014292520247737017
1.0,0.0014292792621107596
1.0,0.0014293065004859643
1.0,0.001429333739899375
1.0,0.001429360980351051
1.0,0.001429388221841052
1.0,0.0014294154643694373
1.0,0.001429442707936266
1.0,0.0014294699525415975
1.0,0.0014294971981854915
1.0,0.0014295244448680072
1.0,0.0014295516925892041
1.0,0.0014295789413491414
1.0,0.0014296061911478785
1.0,0.001429633441985475
1.0,0.0014296606938619901
1.0,0.0014296879467774835
1.0,0.0014297152007320141
1.0,0.001429742455725642
1.0,0.001429769711758426
1.0,0.0014297969688304261
1.0,0.0014298242269417012
1.0,0.0014298514860923111
1.0,0.001429906007511773
1.0,0.0014299332697807435
1.0,0.0014299605330892868
1.0,0.001429987797437462
1.0,0.0014300150628253285
1.0,0.001430042329252946
1.0,0.0014300695967203738
1.0,0.0014300968652276715
1.0,0.0014301241347748986
1.0,0.0014301514053621143
1.0,0.0014301786769893785
1.0,0.0014302059496567505
1.0,0.00143023322336429
1.0,0.0014302604981120562
1.0,0.0014302877739001086
1.0,0.001430315050728507
1.0,0.0014303423285973108
1.0,0.0014303696075065797
1.0,0.00143042416844675
1.0,0.0014304514504777709
1.0,0.0014304787335494946
1.0,0.001430506017661981
1.0,0.0014305333028152894
1.0,0.0014305605890094799
1.0,0.0014305878762446115
1.0,0.001430615164520744
1.0,0.0014306424538379368
1.0,0.0014306697441962498
1.0,0.0014306970355957422
1.0,0.0014307243280364738
1.0,0.0014307516215185045
1.0,0.0014307789160418931
1.0,0.0014308062116067
1.0,0.0014308335082129843
1.0,0.0014308608058608058
1.0,0.0014308881045502241
1.0,0.0014309154042812988
1.0,0.0014309427050540897
1.0,0.001430970006868656
1.0,0.0014309973097250577
1.0,0.0014310246136233543
1.0,0.0014310519185636054
1.0,0.0014310792245458709
1.0,0.00143110653157021
1.0,0.001431133839636683
1.0,0.0014311611487453487
1.0,0.0014311884588962675
1.0,0.0014312157700894987
1.0,0.001431243082325102
1.0,0.0014312703956031374
1.0,0.0014312977099236641
1.0,0.001431325025286742
1.0,0.001431352341692431
1.0,0.0014313796591407905
1.0,0.0014314069776318803
1.0,0.0014314342971657602
1.0,0.0014314616177424895
1.0,0.0014314889393621285
1.0,0.0014315162620247366
1.0,0.0014315435857303735
1.0,0.001431570910479099
1.0,0.001431598236270973
1.0,0.0014316255631060548
1.0,0.0014316528909844046
1.0,0.0014316802199060817
1.0,0.0014317075498711464
1.0,0.0014317348808796579
1.0,0.0014317622129316762
1.0,0.0014317895460272613
1.0,0.0014318168801664725
1.0,0.0014318442153493699
1.0,0.0014318715515760133
1.0,0.0014318988888464622
1.0,0.0014319262271607768
1.0,0.0014319535665190163
1.0,0.001431980906921241
1.0,0.0014320082483675106
1.0,0.0014320355908578849
1.0,0.0014320629343924235
1.0,0.0014320902789711864
1.0,0.0014321176245942334
1.0,0.0014321449712616243
1.0,0.0014321723189734189
1.0,0.001432199667729677
1.0,0.0014322270175304587
1.0,0.0014322543683758235
1.0,0.0014322817202658314
1.0,0.0014323090732005423
1.0,0.001432336427180016
1.0,0.0014323637822043125
1.0,0.0014323911382734913
1.0,0.0014324184953876124
1.0,0.001432445853546736
1.0,0.0014324732127509216
1.0,0.0014325005730002293
1.0,0.0014325279342947187
1.0,0.0014325552966344501
1.0,0.001432582660019483
1.0,0.0014326100244498778
1.0,0.0014326373899256938
1.0,0.0014326647564469914
1.0,0.0014326921240138302
1.0,0.0014327194926262703
1.0,0.0014327468622843717
1.0,0.001432774232988194
1.0,0.0014328016047377972
1.0,0.0014328289775332416
1.0,0.001432856351374587
1.0,0.0014328837262618929
1.0,0.0014329111021952198
1.0,0.0014329384791746274
1.0,0.0014329658572001759
1.0,0.0014329932362719248
1.0,0.0014330206163899344
1.0,0.0014330479975542647
1.0,0.0014330753797649756
1.0,0.0014331027630221272
1.0,0.001433130147325779
1.0,0.0014331575326759916
1.0,0.001433184919072825
1.0,0.0014332123065163387
1.0,0.0014332396950065929
1.0,0.0014332670845436477
1.0,0.0014332944751275633
1.0,0.0014333218667583992
1.0,0.001433349259436216
1.0,0.0014333766531610733
1.0,0.0014334040479330313
1.0,0.0014334314437521502
1.0,0.0014334588406184896
1.0,0.0014334862385321102
1.0,0.0014335136374930713
1.0,0.0014335410375014336
1.0,0.0014335684385572568
1.0,0.001433595840660601
1.0,0.0014336232438115263
1.0,0.001433650648010093
1.0,0.0014336780532563608
1.0,0.0014337054595503899
1.0,0.0014337328668922406
1.0,0.0014337602752819729
1.0,0.0014337876847196468
1.0,0.0014338150952053223
1.0,0.0014338425067390598
1.0,0.0014338699193209192
1.0,0.0014338973329509608
1.0,0.0014339247476292444
1.0,0.0014339521633558304
1.0,0.0014339795801307789
1.0,0.00143400699795415
1.0,0.0014340344168260039
1.0,0.0014340618367464006
1.0,0.0014340892577154002
1.0,0.001434116679733063
1.0,0.0014341441027994493
1.0,0.001434171526914619
1.0,0.0014341989520786323
1.0,0.0014342263782915496
1.0,0.0014342538055534307
1.0,0.001434281233864336
1.0,0.001434308663224326
1.0,0.0014343360936334602
1.0,0.0014343635250917992
1.0,0.0014343909575994032
1.0,0.0014344183911563324
1.0,0.001434445825762647
1.0,0.0014344732614184072
1.0,0.001434500698123673
1.0,0.001434528135878505
1.0,0.0014345555746829632
1.0,0.001434583014537108
1.0,0.0014346104554409992
1.0,0.0014346378973946975
1.0,0.001434665340398263
1.0,0.0014346927844517562
1.0,0.0014347202295552368
1.0,0.0014347476757087653
1.0,0.0014347751229124022
1.0,0.0014348025711662074
1.0,0.0014348300204702416
1.0,0.0014348574708245648
1.0,0.0014348849222292372
1.0,0.0014349123746843194
1.0,0.0014349398281898712
1.0,0.0014349672827459535
1.0,0.001434994738352626
1.0,0.0014350221950099496
1.0,0.0014350496527179841
1.0,0.00143507711147679
1.0,0.0014351045712864276
1.0,0.0014351320321469576
1.0,0.0014351594940584396
1.0,0.0014351869570209347
1.0,0.0014352144210345026
1.0,0.0014352418860992039
1.0,0.001435269352215099
1.0,0.0014352968193822482
1.0,0.0014353242876007119
1.0,0.0014353517568705505
1.0,0.001435379227191824
1.0,0.0014354066985645933
1.0,0.0014354341709889185
1.0,0.0014354616444648598
1.0,0.001435489118992478
1.0,0.0014355165945718334
1.0,0.001435544071202986
1.0,0.0014355715488859964
1.0,0.0014355990276209254
1.0,0.0014356265074078327
1.0,0.0014356539882467794
1.0,0.0014356814701378254
1.0,0.0014357089530810314
1.0,0.0014357364370764577
1.0,0.0014357639221241648
1.0,0.0014357914082242132
1.0,0.0014358188953766632
1.0,0.0014358463835815753
1.0,0.0014358738728390099
1.0,0.0014359013631490274
1.0,0.0014359288545116886
1.0,0.0014359563469270534
1.0,0.0014359838403951827
1.0,0.001436011334916137
1.0,0.0014360388304899764
1.0,0.0014360663271167618
1.0,0.0014360938247965534
1.0,0.0014361213235294119
1.0,0.0014361488233153974
1.0,0.001436176324154571
1.0,0.0014362038260469926
1.0,0.001436231328992723
1.0,0.0014362588329918228
1.0,0.0014362863380443524
1.0,0.0014363138441503725
1.0,0.0014363413513099432
1.0,0.0014363688595231256
1.0,0.0014364238791105663
1.0,0.001436451390484946
1.0,0.0014364789029131793
1.0,0.0014365064163953266
1.0,0.0014365339309314485
1.0,0.001436561446521606
1.0,0.001436588963165859
1.0,0.0014366164808642685
1.0,0.001436643999616895
1.0,0.001436671519423799
1.0,0.0014366990402850412
1.0,0.001436726562200682
1.0,0.0014367540851707823
1.0,0.0014367816091954023
1.0,0.001436809134274603
1.0,0.0014368366604084449
1.0,0.0014368641875969882
1.0,0.0014368917158402942
1.0,0.0014369192451384233
1.0,0.0014369467754914358
1.0,0.0014369743068993926
1.0,0.0014370018393623544
1.0,0.0014370293728803818
1.0,0.0014370569074535352
1.0,0.0014370844430818756
1.0,0.0014371119797654632
1.0,0.0014371395175043593
1.0,0.0014371670562986242
1.0,0.0014371945961483186
1.0,0.001437222137053503
1.0,0.0014372496790142383
1.0,0.0014372772220305854
1.0,0.0014373047661026045
1.0,0.0014373323112303565
1.0,0.001437359857413902
1.0,0.0014373874046533022
1.0,0.0014374149529486173
1.0,0.001437442502299908
1.0,0.0014374700527072352
1.0,0.0014374976041706597
1.0,0.001437525156690242
1.0,0.0014375527102660432
1.0,0.0014375802648981236
1.0,0.001437607820586544
1.0,0.0014376353773313654
1.0,0.0014376629351326483
1.0,0.0014376904939904537
1.0,0.0014377180539048423
1.0,0.0014377456148758746
1.0,0.0014377731769036116
1.0,0.0014378007399881141
1.0,0.001437828304129443
1.0,0.0014378558693276585
1.0,0.001437883435582822
1.0,0.0014379110028949942
1.0,0.0014379385712642355
1.0,0.001437966140690607
1.0,0.0014379937111741697
1.0,0.0014380212827149843
1.0,0.001438048855313111
1.0,0.0014380764289686117
1.0,0.0014381040036815463
1.0,0.001438131579451976
1.0,0.0014381591562799617
1.0,0.001438186734165564
1.0,0.0014382143131088441
1.0,0.0014382418931098626
1.0,0.0014382694741686803
1.0,0.0014382970562853582
1.0,0.0014383522236925377
1.0,0.0014383798089831613
1.0,0.0014384073953318886
1.0,0.0014384349827387803
1.0,0.0014384625712038973
1.0,0.0014384901607273006
1.0,0.001438517751309051
1.0,0.0014385453429492097
1.0,0.0014385729356478374
1.0,0.0014386005294049948
1.0,0.001438628124220743
1.0,0.001438655720095143
1.0,0.0014386833170282557
1.0,0.0014387109150201418
1.0,0.0014387385140708627
1.0,0.0014387661141804788
1.0,0.0014387937153490513
1.0,0.0014388213175766413
1.0,0.0014388489208633094
1.0,0.0014388765252091168
1.0,0.0014389041306141243
1.0,0.001438931737078393
1.0,0.0014389593446019837
1.0,0.0014389869531849578
1.0,0.0014390145628273758
1.0,0.001439042173529299
1.0,0.001439069785290788
1.0,0.0014390973981119042
1.0,0.0014391250119927083
1.0,0.0014391526269332618
1.0,0.001439180242933625
1.0,0.0014392078599938594
1.0,0.0014392354781140259
1.0,0.0014392630972941854
1.0,0.001439290717534399
1.0,0.0014393183388347278
1.0,0.0014393459611952329
1.0,0.001439373584615975
1.0,0.0014394012090970156
1.0,0.0014394288346384154
1.0,0.0014394564612402357
1.0,0.0014394840889025372
1.0,0.0014395117176253815
1.0,0.0014395393474088292
1.0,0.0014395669782529415
1.0,0.0014395946101577795
1.0,0.0014396222431234044
1.0,0.0014396498771498771
1.0,0.0014396775122372588
1.0,0.0014397051483856105
1.0,0.0014397327855949936
1.0,0.0014397604238654688
1.0,0.0014397880631970973
1.0,0.0014398157035899405
1.0,0.0014398709875595146
1.0,0.001439898631136368
1.0,0.0014399262757746802
1.0,0.001439953921474513
1.0,0.0014399815682359265
1.0,0.0014400092160589827
1.0,0.0014400368649437425
1.0,0.0014400645148902672
1.0,0.0014400921658986176
1.0,0.001440119817968855
1.0,0.0014401474711010407
1.0,0.001440175125295236
1.0,0.0014402027805515017
1.0,0.0014402304368698992
1.0,0.0014402580942504896
1.0,0.0014402857526933344
1.0,0.0014403134121984944
1.0,0.001440341072766031
1.0,0.0014403687343960054
1.0,0.0014403963970884787
1.0,0.0014404240608435123
1.0,0.0014404517256611674
1.0,0.001440479391541505
1.0,0.0014405070584845865
1.0,0.0014405347264904733
1.0,0.0014405623955592263
1.0,0.001440590065690907
1.0,0.0014406177368855766
1.0,0.0014406454091432962
1.0,0.0014406730824641273
1.0,0.0014407007568481309
1.0,0.0014407284322953686
1.0,0.0014407561088059014
1.0,0.0014407837863797907
1.0,0.0014408114650170977
1.0,0.0014408391447178837
1.0,0.00144086682548221
1.0,0.0014408945073101382
1.0,0.001440922190201729
1.0,0.0014409498741570442
1.0,0.001440977559176145
1.0,0.0014410052452590927
1.0,0.0014410329324059485
1.0,0.001441060620616774
1.0,0.0014410883098916302
1.0,0.0014411160002305785
1.0,0.0014411436916336804
1.0,0.0014411713841009973
1.0,0.0014411990776325902
1.0,0.001441226772228521
1.0,0.0014412544678888504
1.0,0.0014412821646136403
1.0,0.0014413098624029518
1.0,0.0014413375612568463
1.0,0.0014413652611753854
1.0,0.00144139296215863
1.0,0.001441420664206642
1.0,0.0014414483673194827
1.0,0.0014414760714972132
1.0,0.001441503776739895
1.0,0.0014415314830475898
1.0,0.0014415591904203588
1.0,0.0014415868988582631
1.0,0.0014416146083613647
1.0,0.0014416423189297248
1.0,0.0014416700305634046
1.0,0.001441697743262466
1.0,0.00144172545702697
1.0,0.0014417531718569781
1.0,0.001441780887752552
1.0,0.001441808604713753
1.0,0.0014418363227406425
1.0,0.001441864041833282
1.0,0.0014418917619917332
1.0,0.0014419194832160573
1.0,0.0014419472055063158
1.0,0.0014419749288625701
1.0,0.001442002653284882
1.0,0.0014420303787733128
1.0,0.001442058105327924
1.0,0.001442085832948777
1.0,0.0014421135616359336
1.0,0.001442141291389455
1.0,0.001442169022209403
1.0,0.0014421967540958387
1.0,0.0014422244870488242
1.0,0.0014422522210684205
1.0,0.0014422799561546894
1.0,0.0014423076923076924
1.0,0.001442335429527491
1.0,0.0014423631678141468
1.0,0.0014423909071677211
1.0,0.001442418647588276
1.0,0.0014424463890758727
1.0,0.0014424741316305728
1.0,0.001442501875252438
1.0,0.0014425296199415294
1.0,0.0014425573656979091
1.0,0.0014425851125216388
1.0,0.0014426128604127797
1.0,0.0014426406093713934
1.0,0.0014426683593975417
1.0,0.001442696110491286
1.0,0.0014427238626526884
1.0,0.0014427516158818099
1.0,0.0014427793701787123
1.0,0.0014428071255434573
1.0,0.0014428348819761066
1.0,0.0014428626394767218
1.0,0.0014428903980453645
1.0,0.0014429181576820962
1.0,0.0014429459183869788
1.0,0.0014429736801600738
1.0,0.001443001443001443
1.0,0.001443029206911148
1.0,0.0014430569718892501
1.0,0.0014430847379358115
1.0,0.0014431125050508938
1.0,0.0014431402732345583
1.0,0.0014431680424868672
1.0,0.0014431958128078817
1.0,0.001443223584197664
1.0,0.0014432513566562753
1.0,0.0014432791301837776
1.0,0.0014433069047802324
1.0,0.0014433346804457018
1.0,0.0014433624571802471
1.0,0.0014433902349839302
1.0,0.001443418013856813
1.0,0.001443445793798957
1.0,0.0014434735748104239
1.0,0.0014435013568912755
1.0,0.0014435291400415736
1.0,0.00144355692426138
1.0,0.0014435847095507564
1.0,0.0014436124959097646
1.0,0.0014436402833384663
1.0,0.0014436680718369233
1.0,0.0014436958614051972
1.0,0.0014437236520433501
1.0,0.0014437514437514439
1.0,0.0014437792365295397
1.0,0.0014438070303777
1.0,0.0014438348252959862
1.0,0.0014438626212844603
1.0,0.0014438904183431839
1.0,0.001443918216472219
1.0,0.0014439460156716274
1.0,0.001443973815941471
1.0,0.0014440016172818113
1.0,0.0014440294196927106
1.0,0.0014440572231742303
1.0,0.0014440850277264326
1.0,0.001444112833349379
1.0,0.0014441406400431316
1.0,0.0014441684478077523
1.0,0.0014441962566433028
1.0,0.001444224066549845
1.0,0.0014442518775274408
1.0,0.001444279689576152
1.0,0.0014443075026960408
1.0,0.0014443353168871686
1.0,0.0014443631321495974
1.0,0.0014443909484833895
1.0,0.0014444187658886065
1.0,0.00144444658436531
1.0,0.0014444744039135626
1.0,0.0014445022245334258
1.0,0.0014445300462249614
1.0,0.0014445578689882316
1.0,0.0014445856928232983
1.0,0.0014446135177302232
1.0,0.0014446413437090686
1.0,0.001444669170759896
1.0,0.0014446969988827676
1.0,0.0014447248280777454
1.0,0.0014447526583448913
1.0,0.0014447804896842672
1.0,0.0014448083220959353
1.0,0.0014448361555799572
1.0,0.0014448639901363952
1.0,0.001444891825765311
1.0,0.0014449196624667668
1.0,0.0014449475002408245
1.0,0.0014449753390875463
1.0,0.0014450031790069937
1.0,0.0014450310199992293
1.0,0.0014450588620643148
1.0,0.001445086705202312
1.0,0.0014451145494132835
1.0,0.0014451423946972909
1.0,0.0014451702410543962
1.0,0.0014451980884846616
1.0,0.0014452259369881492
1.0,0.0014452537865649207
1.0,0.0014452816372150386
1.0,0.0014453094889385646
1.0,0.0014453373417355612
1.0,0.0014453651956060898
1.0,0.001445393050550213
1.0,0.0014454209065679925
1.0,0.001445448763659491
1.0,0.0014454766218247696
1.0,0.0014455044810638912
1.0,0.0014455323413769176
1.0,0.0014455602027639112
1.0,0.0014455880652249336
1.0,0.001445615928760047
1.0,0.0014456437933693137
1.0,0.001445671659052796
1.0,0.0014456995258105556
1.0,0.0014457273936426547
1.0,0.0014457552625491558
1.0,0.0014457831325301205
1.0,0.0014458110035856114
1.0,0.0014458388757156901
1.0,0.0014458667489204195
1.0,0.0014458946231998612
1.0,0.0014459224985540775
1.0,0.0014459503749831306
1.0,0.0014459782524870826
1.0,0.0014460061310659956
1.0,0.0014460340107199322
1.0,0.001446061891448954
1.0,0.0014460897732531237
1.0,0.001446117656132503
1.0,0.0014461455400871543
1.0,0.00144617342511714
1.0,0.0014462013112225222
1.0,0.001446229198403363
1.0,0.0014462570866597246
1.0,0.0014462849759916694
1.0,0.0014463128663992596
1.0,0.0014463407578825572
1.0,0.0014463686504416246
1.0,0.001446396544076524
1.0,0.0014464244387873177
1.0,0.001446452334574068
1.0,0.0014464802314368371
1.0,0.001446508129375687
1.0,0.0014465360283906804
1.0,0.0014465639284818794
1.0,0.001446591829649346
1.0,0.001446619731893143
1.0,0.0014466476352133324
1.0,0.0014466755396099762
1.0,0.0014467034450831372
1.0,0.0014467313516328775
1.0,0.0014467592592592592
1.0,0.001446787167962345
1.0,0.0014468150777421967
1.0,0.0014468429885988773
1.0,0.0014468709005324486
1.0,0.0014468988135429729
1.0,0.0014469267276305128
1.0,0.0014469546427951306
1.0,0.0014469825590368885
1.0,0.0014470104763558487
1.0,0.001447038394752074
1.0,0.0014470663142256265
1.0,0.0014470942347765687
1.0,0.0014471221564049627
1.0,0.001447150079110871
1.0,0.001447178002894356
1.0,0.00144720592775548
1.0,0.0014472338536943056
1.0,0.001447261780710895
1.0,0.0014472897088053105
1.0,0.0014473176379776148
1.0,0.0014473455682278702
1.0,0.0014473734995561387
1.0,0.0014474014319624834
1.0,0.0014474293654469662
1.0,0.0014474573000096498
1.0,0.0014474852356505963
1.0,0.0014475131723698685
1.0,0.0014475411101675289
1.0,0.0014475690490436395
1.0,0.0014475969889982628
1.0,0.0014476249300314618
1.0,0.0014476528721432983
1.0,0.0014476808153338352
1.0,0.0014477087596031348
1.0,0.0014477367049512595
1.0,0.0014477646513782719
1.0,0.0014477925988842346
1.0,0.0014478205474692098
1.0,0.00144784849713326
1.0,0.0014478764478764478
1.0,0.001447904399698836
1.0,0.0014479323526004864
1.0,0.0014479603065814623
1.0,0.0014479882616418257
1.0,0.0014480162177816392
1.0,0.0014480441750009654
1.0,0.0014480721332998667
1.0,0.0014481000926784059
1.0,0.0014481280531366454
1.0,0.0014481560146746477
1.0,0.0014481839772924753
1.0,0.0014482119409901907
1.0,0.0014482399057678568
1.0,0.001448267871625536
1.0,0.0014482958385632905
1.0,0.0014483238065811834
1.0,0.001448351775679277
1.0,0.001448379745857634
1.0,0.0014484077171163167
1.0,0.0014484356894553883
1.0,0.0014484636628749107
1.0,0.001448491637374947
1.0,0.0014485196129555595
1.0,0.0014485475896168108
1.0,0.0014485755673587638
1.0,0.001448603546181481
1.0,0.001448631526085025
1.0,0.0014486595070694584
1.0,0.0014486874891348439
1.0,0.001448715472281244
1.0,0.0014487434565087214
1.0,0.001448771441817339
1.0,0.001448799428207159
1.0,0.0014488274156782444
1.0,0.0014488554042306578
1.0,0.0014488833938644619
1.0,0.0014489113845797192
1.0,0.0014489393763764925
1.0,0.0014489673692548444
1.0,0.0014489953632148378
1.0,0.0014490233582565351
1.0,0.0014490513543799993
1.0,0.0014490793515852928
1.0,0.0014491073498724785
1.0,0.0014491353492416192
1.0,0.0014491633496927774
1.0,0.0014491913512260158
1.0,0.0014492193538413974
1.0,0.0014492473575389848
1.0,0.0014492753623188406
1.0,0.0014493033681810276
1.0,0.0014493313751256086
1.0,0.0014493593831526464
1.0,0.0014493873922622037
1.0,0.0014494154024543434
1.0,0.001449443413729128
1.0,0.0014494714260866203
1.0,0.0014494994395268833
1.0,0.0014495274540499796
1.0,0.0014495554696559723
1.0,0.0014495834863449235
1.0,0.0014496115041168966
1.0,0.0014496395229719543
1.0,0.0014496675429101593
1.0,0.0014496955639315744
1.0,0.0014497235860362625
1.0,0.0014497516092242862
1.0,0.0014497796334957086
1.0,0.0014498076588505926
1.0,0.0014498356852890005
1.0,0.0014498637128109958
1.0,0.001449891741416641
1.0,0.0014499197711059987
1.0,0.0014499478018791324
1.0,0.0014499758337361043
1.0,0.0014500038666769779
1.0,0.0014500319007018155
1.0,0.00145005993581068
1.0,0.001450087972003635
1.0,0.0014501160092807424
1.0,0.0014501440476420659
1.0,0.0014501720870876678
1.0,0.0014502001276176112
1.0,0.0014502281692319592
1.0,0.0014502562119307744
1.0,0.00145028425571412
1.0,0.0014503123005820586
1.0,0.0014503403465346535
1.0,0.0014503683935719672
1.0,0.0014503964416940631
1.0,0.0014504244909010037
1.0,0.0014504525411928521
1.0,0.0014504805925696714
1.0,0.0014505086450315244
1.0,0.001450536698578474
1.0,0.0014505647532105834
1.0,0.0014505928089279152
1.0,0.0014506208657305327
1.0,0.0014506489236184987
1.0,0.0014506769825918763
1.0,0.0014507050426507283
1.0,0.0014507331037951177
1.0,0.0014507611660251078
1.0,0.0014507892293407613
1.0,0.0014508172937421414
1.0,0.0014508453592293109
1.0,0.001450873425802333
1.0,0.0014509014934612706
1.0,0.0014509295622061867
1.0,0.0014509576320371445
1.0,0.001450985702954207
1.0,0.001451013774957437
1.0,0.0014510418480468976
1.0,0.0014510699222226521
1.0,0.0014510979974847636
1.0,0.0014511260738332946
1.0,0.0014511541512683087
1.0,0.0014511822297898689
1.0,0.0014512103093980379
1.0,0.0014512383900928793
1.0,0.0014512664718744558
1.0,0.0014512945547428306
1.0,0.0014513226386980668
1.0,0.0014513507237402276
1.0,0.001451378809869376
1.0,0.001451406897085575
1.0,0.0014514349853888878
1.0,0.0014514630747793776
1.0,0.0014514911652571075
1.0,0.0014515192568221405
1.0,0.0014515473494745399
1.0,0.0014515754432143687
1.0,0.00145160353804169
1.0,0.0014516316339565672
1.0,0.0014516597309590631
1.0,0.0014516878290492413
1.0,0.0014517159282271645
1.0,0.0014517440284928962
1.0,0.0014517721298464993
1.0,0.0014518002322880372
1.0,0.001451828335817573
1.0,0.0014518564404351697
1.0,0.0014518845461408908
1.0,0.0014519126529347994
1.0,0.0014519407608169586
1.0,0.0014519688697874318
1.0,0.001451996979846282
1.0,0.0014520250909935723
1.0,0.0014520532032293663
1.0,0.001452081316553727
1.0,0.0014521094309667176
1.0,0.0014521375464684014
1.0,0.0014521656630588418
1.0,0.0014521937807381016
1.0,0.0014522218995062445
1.0,0.0014522500193633336
1.0,0.001452278140309432
1.0,0.0014523062623446033
1.0,0.0014523343854689103
1.0,0.0014523625096824167
1.0,0.0014523906349851855
1.0,0.0014524187613772803
1.0,0.001452446888858764
1.0,0.0014524750174297002
1.0,0.001452503147090152
1.0,0.001452531277840183
1.0,0.001452559409679856
1.0,0.0014525875426092346
1.0,0.0014526156766283822
1.0,0.001452643811737362
1.0,0.0014526719479362373
1.0,0.0014527000852250717
1.0,0.0014527282236039283
1.0,0.0014527563630728703
1.0,0.0014527845036319612
1.0,0.0014528126452812646
1.0,0.0014528407880208434
1.0,0.0014528689318507612
1.0,0.0014528970767710815
1.0,0.0014529252227818675
1.0,0.0014529533698831826
1.0,0.00145298151807509
1.0,0.0014530096673576534
1.0,0.001453037817730936
1.0,0.0014530659691950015
1.0,0.0014530941217499127
1.0,0.0014531222753957336
1.0,0.0014531504301325273
1.0,0.0014531785859603573
1.0,0.001453206742879287
1.0,0.0014532349008893797
1.0,0.001453263059990699
1.0,0.0014532912201833084
1.0,0.0014533193814672712
1.0,0.0014533475438426508
1.0,0.001453375707309511
1.0,0.0014534038718679147
1.0,0.0014534320375179256
1.0,0.0014534602042596074
1.0,0.0014534883720930232
1.0,0.0014535165410182367
1.0,0.0014535447110353115
1.0,0.0014535728821443107
1.0,0.0014536010543452981
1.0,0.0014536292276383371
1.0,0.001453657402023491
1.0,0.0014536855775008238
1.0,0.0014537137540703985
1.0,0.001453741931732279
1.0,0.0014537701104865284
1.0,0.0014537982903332107
1.0,0.001453826471272389
1.0,0.001453854653304127
1.0,0.0014538828364284884
1.0,0.0014539110206455365
1.0,0.001453939205955335
1.0,0.0014539673923579474
1.0,0.0014539955798534372
1.0,0.0014540237684418681
1.0,0.0014540519581233036
1.0,0.0014540801488978072
1.0,0.0014541083407654427
1.0,0.0014541365337262734
1.0,0.0014541647277803629
1.0,0.001454192922927775
1.0,0.0014542211191685733
1.0,0.0014542493165028213
1.0,0.0014542775149305825
1.0,0.0014543057144519207
1.0,0.0014543339150668994
1.0,0.0014543621167755823
1.0,0.001454390319578033
1.0,0.001454418523474315
1.0,0.0014544467284644922
1.0,0.001454474934548628
1.0,0.0014545031417267861
